matchid,hometeamname,awayteamname,teamid,teamname,ishometeam,isawayteam,statsid,statsname,value,rank
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,92,Passes completed long,40,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,93,Passes received,371,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,94,Passes received short,98,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,95,Passes received medium,233,2
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,96,Passes received long,40,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,97,Passes accuracy short,0.824,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,98,Passes accuracy medium,0.850,2
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,99,Passes accuracy long,0.615,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,102,Passes completed forward,102,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,103,Passes completed backward,73,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,104,Passes completed left,98,2
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,105,Passes completed right,98,2
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,106,Passes per instance of possession,2.436,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,107,Delivery into attacking third,28,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,108,Delivery into key play area,12,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,109,Delivery into penalty area,9,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,110,Delivery into goal area,3,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,115,Solo run into attacking third,12,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,116,Solo run into key play area,12,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,117,Solo run into penalty area,8,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,118,Total Attacks,39,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,119,Attacks from centre,8,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,120,Attacks from right,14,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,121,Attacks from left,17,2
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,122,Organized attack,20,2
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,123,Counter attack,2,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,124,Clearances successful,17,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,125,Clearances unsuccesful,6,2
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,126,Tackles,13,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,127,Tackles lost,10,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,128,Tackles performed gaining the ball,5,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,129,Tackles performed not gaining the ball,8,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,130,Tackles suffered,9,2
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,131,Tackles suffered losing the ball,5,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,132,Tackles suffered not losing the ball,4,2
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,133,Lost balls,71,2
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,136,Lost balls own half,33,2
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,137,Lost balls opposite half,36,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,138,Change of possession,178,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,140,Blocks,3,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,141,Throw-in,30,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,142,Goals conceded from open play,1,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,143,Goals conceded from set pieces,0,2
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,144,Goals conceded in penalty area,1,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,145,Goals conceded outside penalty area,0,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,146,Saves in open play,1,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,147,Saves on set pieces,0,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,148,Saves on direct free kick,0,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,149,Saves on indirect free kick,0,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,150,Saves on penalty,0,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,151,Saves on corner,0,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,152,Saves in open play from centre,4,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,153,Saves in open play from left,0,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,154,Saves in open play from right,0,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,155,Punches,0,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,156,High Claims,3,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,157,Low Claims,1,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,158,Goalkeeper kicks attempted,8,2
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,159,Goalkeeper kicks short,0,2
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,160,Goalkeeper kicks medium,2,2
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,161,Goalkeeper kicks long,6,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,162,Goalkeeper kicks completed,4,2
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,163,Goalkeeper kicks completed short,0,2
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,164,Goalkeeper kicks completed medium,2,2
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,165,Goalkeeper kicks completed long,2,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,166,Goalkeeper kicks completed %,50,2
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,167,Played Time,01:36:40.3190000,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,168,Fouls suffered,7,2
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,171,Fouls committed own half,6,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,172,Fouls committed opposite half,6,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,173,Fouls suffered own half,3,2
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,174,Fouls suffered opposite half,4,2
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,175,Penalty fouls,0,2
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,176,Handball,0,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,177,Simulation,0,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,181,Offsides suffered,1,2
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,182,Distance covered in low activity (m),58053,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,183,Distance covered in medium activity (m),20892,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,184,Distance covered in high activity (m),24674,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,185,Distance covered in very high activity (m),10363,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,186,Distance covered in low activity (%),51,2
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,187,Distance covered in medium activity (%),18,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,188,Distance covered in high activity (%),22,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,189,Distance covered in very high activity (%),9,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,190,Average distance covered,10924,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,191,Average distance covered in low activity,5373,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,192,Average distance covered in medium activity,2061,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,193,Average distance covered in high activity,2454,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,194,Average distance covered in very high activity covered,1036,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,195,Time spent in low activity (%),78,2
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,196,Time spent in medium activity (%),10,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,197,Time spent in high activity (%),9,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,198,Time spent in very high activity (%),3,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,202,Time spent in low activity,13:02:07.6800000,2
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,203,Time spent in medium activity,01:39:17.8000000,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,204,Time spent in high activity,01:28:45.7600000,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,205,Time spent in very high activity,00:26:25.7600000,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,206,Sprints,422,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,219,Assists,0,2
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,220,Distance covered (Km),113.98,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,221,Distance covered in possession (Km),43.74,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,638,Matches played,1,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,639,Goals on set pieces,1,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,644,Attempts blocked outside penalty area,1,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,646,Distance covered not in possession (m),45595,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,647,Distance covered not in possession (Km),45.59,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,648,Attempts set pieces,2,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,649,Attempts in open play,9,2
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,650,Attempts on throw in,0,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,651,Saves on attempts inside penalty area,1,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,652,Saves on attempts outside penalty area,0,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,682,Team average speed,6.9,1
2024462,Croatia,Czech Republic,58837,Czech Republic,false,true,683,Big Chances,1,1
2024472,Croatia,Scotland,56370,Croatia,true,false,1,Goals,3,1
2024472,Croatia,Scotland,56370,Croatia,true,false,2,Ball Possession,64,1
2024472,Croatia,Scotland,56370,Croatia,true,false,3,Total Attempts,11,2
2024472,Croatia,Scotland,56370,Croatia,true,false,4,Attempts on target,7,1
2024472,Croatia,Scotland,56370,Croatia,true,false,5,Attempts off target,2,2
2024472,Croatia,Scotland,56370,Croatia,true,false,6,Attempts against woodwork,0,1
2024472,Croatia,Scotland,56370,Croatia,true,false,11,Attempts Accuracy,64,1
2024472,Croatia,Scotland,56370,Croatia,true,false,12,Corners,5,2
2024472,Croatia,Scotland,56370,Croatia,true,false,13,Offsides,4,1
2024472,Croatia,Scotland,56370,Croatia,true,false,14,Saves,4,1
2024472,Croatia,Scotland,56370,Croatia,true,false,17,Tackles won,9,1
2024472,Croatia,Scotland,56370,Croatia,true,false,18,Clearances,20,1
2024472,Croatia,Scotland,56370,Croatia,true,false,19,Recovered balls,33,2
2024472,Croatia,Scotland,56370,Croatia,true,false,20,Fouls committed,10,1
2024472,Croatia,Scotland,56370,Croatia,true,false,21,Yellow cards,1,1
2024472,Croatia,Scotland,56370,Croatia,true,false,22,Red cards,0,1
2024472,Croatia,Scotland,56370,Croatia,true,false,23,Passes completed,590,1
2024472,Croatia,Scotland,56370,Croatia,true,false,24,Passes accuracy,90,1
2024472,Croatia,Scotland,56370,Croatia,true,false,27,Distance covered (m),104729,2
2024472,Croatia,Scotland,56370,Croatia,true,false,28,Distance covered in possession (m),47307,1
2024472,Croatia,Scotland,56370,Croatia,true,false,29,Top Speed (Km/h),33.3,1
2024472,Croatia,Scotland,56370,Croatia,true,false,32,Own-goals,0,1
2024472,Croatia,Scotland,56370,Croatia,true,false,33,Goals scored,3,1
2024472,Croatia,Scotland,56370,Croatia,true,false,34,Goals conceded,1,2
2024472,Croatia,Scotland,56370,Croatia,true,false,35,Own-goals for,0,1
2024472,Croatia,Scotland,56370,Croatia,true,false,36,Goals scored by right foot,1,1
2024472,Croatia,Scotland,56370,Croatia,true,false,37,Goals scored by left foot,1,1
2024472,Croatia,Scotland,56370,Croatia,true,false,38,Goals scored by head,1,1
2024472,Croatia,Scotland,56370,Croatia,true,false,39,Goals scored by backheel,0,1
2024472,Croatia,Scotland,56370,Croatia,true,false,40,Goals scored by other part of body,0,1
2024472,Croatia,Scotland,56370,Croatia,true,false,41,Goals scored in open play,3,1
2024472,Croatia,Scotland,56370,Croatia,true,false,42,Goals scored on direct free-kcik,0,1
2024472,Croatia,Scotland,56370,Croatia,true,false,43,Goals scored on indirect free-kcik,0,1
2024472,Croatia,Scotland,56370,Croatia,true,false,44,Goals scored on penalty,0,1
2024472,Croatia,Scotland,56370,Croatia,true,false,45,Goals on corner,0,1
2024472,Croatia,Scotland,56370,Croatia,true,false,46,Goals scored in penalty area,2,1
2024472,Croatia,Scotland,56370,Croatia,true,false,47,Goals scored outside penalty area,1,1
2024472,Croatia,Scotland,56370,Croatia,true,false,48,Goals on penalty phase,0,1
2024472,Croatia,Scotland,56370,Croatia,true,false,49,Goals in open play from centre,0,2
2024472,Croatia,Scotland,56370,Croatia,true,false,50,Goals in open play from left,2,1
2024472,Croatia,Scotland,56370,Croatia,true,false,51,Goals in open play from right,1,1
2024472,Croatia,Scotland,56370,Croatia,true,false,52,Attempts blocked,2,1
2024472,Croatia,Scotland,56370,Croatia,true,false,53,Attempts on bar,0,1
2024472,Croatia,Scotland,56370,Croatia,true,false,54,Attempts on post,0,1
2024472,Croatia,Scotland,56370,Croatia,true,false,55,Woodwork (after deflection),0,1
2024472,Croatia,Scotland,56370,Croatia,true,false,56,Attempts on direct free kick,0,1
2024472,Croatia,Scotland,56370,Croatia,true,false,57,Attempts on indirect free kick,0,1
2024472,Croatia,Scotland,56370,Croatia,true,false,58,Attempts from corner,0,1
2024472,Croatia,Scotland,56370,Croatia,true,false,59,Attempts on target in penalty area,3,1
2024472,Croatia,Scotland,56370,Croatia,true,false,60,Attempts on target outside penalty area,4,1
2024472,Croatia,Scotland,56370,Croatia,true,false,61,Attempts off target in penalty area,1,2
2024472,Croatia,Scotland,56370,Croatia,true,false,62,Attempts off target outside penalty area,1,2
2024472,Croatia,Scotland,56370,Croatia,true,false,63,Attempts in open play from centre,6,2
2024472,Croatia,Scotland,56370,Croatia,true,false,64,Attempts in open play from left,3,1
2024472,Croatia,Scotland,56370,Croatia,true,false,65,Attempts in open play from right,2,1
2024472,Croatia,Scotland,56370,Croatia,true,false,67,Free kicks on goal,0,1
2024472,Croatia,Scotland,56370,Croatia,true,false,68,Instance of possession,170,1
2024472,Croatia,Scotland,56370,Croatia,true,false,69,Ball not in play,00:59:58.2330000,2
2024472,Croatia,Scotland,56370,Croatia,true,false,70,Crosses attempted,11,2
