home_team,away_team,home_team_code,away_team_code,home_score,away_score,home_penalty,away_penalty,home_score_total,away_score_total,winner,winner_reason,year,date,date_time,utc_offset_hours,group_name,matchday_name,condition_humidity,condition_pitch,condition_temperature,condition_weather,condition_wind_speed,status,type,round,round_mode,round_mode_detail,match_attendance,stadium_id,stadium_country_code,stadium_capacity,stadium_latitude,stadium_longitude,stadium_pitch_length,stadium_pitch_width,goals,penalties_missed,penalties,red_cards,game_referees,stadium_city,stadium_name,stadium_name_media,stadium_name_official,stadium_name_event,stadium_name_sponsor
Sweden,Algeria,SWE,ALG,2.0,0.0,,,2.0,0.0,Sweden,WIN_REGULAR,2022,2022-11-19,2022-11-19T19:30:00Z,1.0,Group A,MD2,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,13486.0,250000302,SWE,20400.0,55.5860944,12.9892472,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'injuryMinute': 3, 'minute': 45, 'second': 36}, 'international_name': 'Emil Forsberg', 'club_shirt_name': 'Forsberg', 'country_code': 'SWE', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '10', 'goal_type': 'PENALTY'}, {'phase': 'SECOND_HALF', 'time': {'minute': 47, 'second': 34}, 'international_name': 'Viktor Claesson', 'club_shirt_name': 'Claesson', 'country_code': 'SWE', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '7', 'goal_type': 'SCORED'}]",,,"[{'phase': 'FIRST_HALF', 'time': {'minute': 34, 'second': 42}, 'international_name': 'Ramy Bensebaini', 'club_shirt_name': 'Bensebaini', 'country_code': 'ALG', 'national_field_position': 'DEFENDER', 'national_jersey_number': '21'}]","[{'name': 'Isaak Elias Bashevkin', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Bashevkin', 'gender': 'MALE', 'counrty_code': 'NOR', 'counrty': 'Norway'}, {'name': 'Jan Erik Engan', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Engan', 'gender': 'MALE', 'counrty_code': 'NOR', 'counrty': 'Norway'}, {'name': 'Kristoffer Hagenes', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Hagenes', 'gender': 'MALE', 'counrty_code': 'NOR', 'counrty': 'Norway'}, {'name': 'Espen Eskås', 'role': 'REFEREE', 'name_short': 'Eskås', 'gender': 'MALE', 'counrty_code': 'NOR', 'counrty': 'Norway'}]",Malmö,Stadion,Malmö New Stadium,Malmö New Stadium,Stadion,Stadion
Türki̇ye,Czechia,TUR,CZE,2.0,1.0,,,2.0,1.0,Türki̇ye,WIN_REGULAR,2022,2022-11-19,2022-11-19T17:00:00Z,3.0,Group A,MD2,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,30400.0,250002671,TUR,35763.0,37.1223699,37.3827627,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 31, 'second': 54}, 'international_name': 'Enes Ünal', 'club_shirt_name': 'Enes Ünal', 'country_code': 'TUR', 'national_field_position': 'FORWARD', 'national_jersey_number': '16', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 56, 'second': 36}, 'international_name': 'Václav Černý', 'club_shirt_name': 'Černý', 'country_code': 'CZE', 'national_field_position': 'FORWARD', 'national_jersey_number': '17', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 70, 'second': 40}, 'international_name': 'Hakan Çalhanoğlu', 'club_shirt_name': 'Çalhanoğlu', 'country_code': 'TUR', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '10', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Francis Connor', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Connor', 'gender': 'MALE', 'counrty_code': 'SCO', 'counrty': 'Scotland'}, {'name': 'William Collum', 'role': 'REFEREE', 'name_short': 'Collum', 'gender': 'MALE', 'counrty_code': 'SCO', 'counrty': 'Scotland'}, {'name': 'Halil Umut Meler', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Meler', 'gender': 'MALE', 'counrty_code': 'TUR', 'counrty': 'Türkiye'}, {'name': 'David McGeachie', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'McGeachie', 'gender': 'MALE', 'counrty_code': 'SCO', 'counrty': 'Scotland'}]",Gaziantep,Kalyon,Gaziantep Arena,Gaziantep Stadyumu,Gaziantep Stadyumu,Kalyon
Gibraltar,Andorra,GIB,AND,1.0,0.0,,,1.0,0.0,Gibraltar,WIN_REGULAR,2022,2022-11-19,2022-11-19T17:00:00Z,1.0,Group A,MD2,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,2006.0,250002365,GIB,2076.0,36.149356,-5.350342,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 34, 'second': 18}, 'international_name': 'Roy Chipolina', 'club_shirt_name': 'Chipolina', 'country_code': 'GIB', 'national_field_position': 'DEFENDER', 'national_jersey_number': '14', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Abdullah Alkandari', 'role': 'REFEREE', 'name_short': 'Alkandari', 'gender': 'MALE', 'counrty_code': 'KUW', 'counrty': 'Kuwait'}, {'name': 'Ahmad Abbas', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Abbas', 'gender': 'MALE', 'counrty_code': 'KUW', 'counrty': 'Kuwait'}, {'name': 'Ahmad Alali', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Alali', 'gender': 'MALE', 'counrty_code': 'KUW', 'counrty': 'Kuwait'}, {'name': 'Mohammed Ashkanani', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Ashkanani', 'gender': 'MALE', 'counrty_code': 'KUW', 'counrty': 'Kuwait'}]",Gibraltar,Victoria Stadium,Victoria Stadium,Victoria Stadium,Victoria Stadium,Victoria Stadium
Kosovo,Faroe Islands,KOS,FRO,1.0,1.0,,,1.0,1.0,,DRAW,2022,2022-11-19,2022-11-19T17:00:00Z,1.0,Group A,MD2,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,0.0,250003320,KOS,12629.0,42.66311,21.157107,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 64, 'second': 46}, 'international_name': 'Uran Bislimi', 'club_shirt_name': 'Bislimi', 'country_code': 'SUI', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '22', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 77, 'second': 36}, 'international_name': 'Stefan Radosavlevic', 'club_shirt_name': 'Radosavljevic', 'country_code': 'FRO', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '18', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Nertil Bregasi', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Bregasi', 'gender': 'MALE', 'counrty_code': 'ALB', 'counrty': 'Albania'}, {'name': 'Dardan Çaka', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Çaka', 'gender': 'MALE', 'counrty_code': 'KOS', 'counrty': 'Kosovo'}, {'name': 'Juxhin Xhaja', 'role': 'REFEREE', 'name_short': 'Xhaja', 'gender': 'MALE', 'counrty_code': 'ALB', 'counrty': 'Albania'}, {'name': 'Denis Rexha', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Rexha', 'gender': 'MALE', 'counrty_code': 'ALB', 'counrty': 'Albania'}]",Pristina,Stadiumi Fadil Vokrri,Stadiumi Fadil Vokrri,Stadiumi Fadil Vokrri,Stadiumi Fadil Vokrri,Stadiumi Fadil Vokrri
Albania,Armenia,ALB,ARM,2.0,0.0,,,2.0,0.0,Albania,WIN_REGULAR,2022,2022-11-19,2022-11-19T16:30:00Z,1.0,Group A,MD2,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,0.0,250003909,ALB,21160.0,41.3184028,19.8239528,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 28, 'second': 45}, 'international_name': 'Xhuliano Skuka', 'club_shirt_name': 'Skuka', 'country_code': 'ALB', 'national_field_position': 'FORWARD', 'national_jersey_number': '26', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 64, 'second': 52}, 'international_name': 'Kristjan Asllani', 'club_shirt_name': 'Asllani', 'country_code': 'ALB', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '21', 'goal_type': 'PENALTY'}]",,,,"[{'name': 'Kushtrim Lika', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Lika', 'gender': 'MALE', 'counrty_code': 'MKD', 'counrty': 'North Macedonia'}, {'name': 'Goce Petreski', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Petreski', 'gender': 'MALE', 'counrty_code': 'MKD', 'counrty': 'North Macedonia'}, {'name': 'Aleksandar Stavrev', 'role': 'REFEREE', 'name_short': 'Stavrev', 'gender': 'MALE', 'counrty_code': 'MKD', 'counrty': 'North Macedonia'}, {'name': 'Eldorjan Hamiti', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Hamiti', 'gender': 'MALE', 'counrty_code': 'ALB', 'counrty': 'Albania'}]",Tirana,Air Albania Stadium,Air Albania Stadium,Arena Kombëtare,National Arena,Air Albania Stadium
United Arab Emirates,Kazakhstan,UAE,KAZ,2.0,1.0,,,2.0,1.0,United Arab Emirates,WIN_REGULAR,2022,2022-11-19,2022-11-19T15:30:00Z,4.0,Group A,MD2,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,0.0,250002718,UAE,0.0,24.465456,54.376141,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 13}, 'international_name': 'Fábio Lima', 'club_shirt_name': 'Lima', 'country_code': 'UAE', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 62}, 'international_name': 'Abat Aimbetov', 'club_shirt_name': 'Aimbetov', 'country_code': 'KAZ', 'national_field_position': 'FORWARD', 'national_jersey_number': '17', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 71}, 'international_name': 'Fábio Lima', 'club_shirt_name': 'Lima', 'country_code': 'UAE', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,"[{'phase': 'SECOND_HALF', 'time': {'minute': 79}, 'international_name': 'Alexandr Marochkin', 'club_shirt_name': 'Marochkin', 'country_code': 'KAZ', 'national_field_position': 'DEFENDER', 'national_jersey_number': '22'}]","[{'name': 'Mahmoud Zakaria Al-Banna', 'role': 'REFEREE', 'name_short': 'Al-Banna', 'gender': 'MALE', 'counrty_code': 'EGY', 'counrty': 'Egypt'}, {'name': 'Sami Muhammad Abu Zeid', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Abu Zeid', 'gender': 'MALE', 'counrty_code': 'EGY', 'counrty': 'Egypt'}, {'name': 'Sami Muhammad Abu Zeid', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Abu Zeid', 'gender': 'MALE', 'counrty_code': 'EGY', 'counrty': 'Egypt'}, {'name': 'Ahmed Hossam El-Din', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'El-Din', 'gender': 'MALE', 'counrty_code': 'EGY', 'counrty': 'Egypt'}]",Abu Dhabi,Zayed Sports City Stadium ,Zayed Sports City Stadium ,Zayed Sports City Stadium ,Zayed Sports City Stadium ,Zayed Sports City Stadium 
Latvia,Iceland,LVA,ISL,1.0,1.0,7.0,8.0,1.0,1.0,Iceland,WIN_ON_PENALTIES,2022,2022-11-19,2022-11-19T14:00:00Z,2.0,Group A,MD2BC,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,0.0,250002482,LVA,10533.0,56.954997,24.158839,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 62, 'second': 13}, 'international_name': 'Ísak Bergmann Johannesson', 'club_shirt_name': 'Johannesson', 'country_code': 'ISL', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '19', 'goal_type': 'PENALTY'}, {'phase': 'SECOND_HALF', 'time': {'minute': 67, 'second': 55}, 'international_name': 'Andrejs Cigaņiks', 'club_shirt_name': 'Cigaņiks', 'country_code': 'LVA', 'national_field_position': 'DEFENDER', 'national_jersey_number': '14', 'goal_type': 'SCORED'}]",,"[{'phase': 'PENALTY', 'time': {}, 'international_name': 'Ísak Bergmann Johannesson', 'club_shirt_name': 'Johannesson', 'country_code': 'ISL', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '19', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Jānis Ikaunieks', 'club_shirt_name': 'Ikaunieks', 'country_code': 'LVA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '10', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Sveinn Aron Gudjohnsen', 'club_shirt_name': 'Gudjohnsen', 'country_code': 'ISL', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Artūrs Zjuzins', 'club_shirt_name': 'Zjuzins', 'country_code': 'LVA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '17', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Thórir Jóhann Helgason', 'club_shirt_name': 'Helgason', 'country_code': 'ISL', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '20', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Dāvis Ikaunieks', 'club_shirt_name': 'Ikaunieks', 'country_code': 'LVA', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Arnór Sigurdsson', 'club_shirt_name': 'A. Sigurðsson', 'country_code': 'ISL', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '8', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Alvis Jaunzems', 'club_shirt_name': 'Jaunzems', 'country_code': 'LVA', 'national_field_position': 'DEFENDER', 'national_jersey_number': '16', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Stefán Teitur Thórdarson', 'club_shirt_name': 'Þórðarson', 'country_code': 'ISL', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '16', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Elvis Stuglis', 'club_shirt_name': 'Stuglis', 'country_code': 'LVA', 'national_field_position': 'DEFENDER', 'national_jersey_number': '18', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Aron Elís Thrándarson', 'club_shirt_name': 'Þrándarson', 'country_code': 'ISL', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '15', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Vladislavs Sorokins', 'club_shirt_name': 'Sorokins', 'country_code': 'LVA', 'national_field_position': 'DEFENDER', 'national_jersey_number': '2', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Mikael Egill Ellertsson', 'club_shirt_name': 'Ellertsson', 'country_code': 'ISL', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Andrejs Cigaņiks', 'club_shirt_name': 'Cigaņiks', 'country_code': 'LVA', 'national_field_position': 'DEFENDER', 'national_jersey_number': '14', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Daníel Leó Grétarsson', 'club_shirt_name': 'Grétarsson', 'country_code': 'ISL', 'national_field_position': 'DEFENDER', 'national_jersey_number': '18', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Antonijs Černomordijs', 'club_shirt_name': 'Černomordijs', 'country_code': 'LVA', 'national_field_position': 'DEFENDER', 'national_jersey_number': '5', 'penalty_type': 'MISSED'}]","[{'phase': 'FIRST_HALF', 'time': {'minute': 27, 'second': 48}, 'international_name': 'Raimonds Krollis', 'club_shirt_name': 'Krollis', 'country_code': 'LVA', 'national_field_position': 'FORWARD', 'national_jersey_number': '19'}]","[{'name': 'Sander Saga', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Saga', 'gender': 'MALE', 'counrty_code': 'EST', 'counrty': 'Estonia'}, {'name': 'Veiko Mõtsnik', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Mõtsnik', 'gender': 'MALE', 'counrty_code': 'EST', 'counrty': 'Estonia'}, {'name': 'Martti Pukk', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Pukk', 'gender': 'MALE', 'counrty_code': 'EST', 'counrty': 'Estonia'}, {'name': 'Joonas Jaanovits', 'role': 'REFEREE', 'name_short': 'Jaanovits', 'gender': 'MALE', 'counrty_code': 'EST', 'counrty': 'Estonia'}]",Riga,Daugava,Daugava,Daugava,Daugava,Daugava
Estonia,Lithuania,EST,LTU,2.0,0.0,,,2.0,0.0,Estonia,WIN_REGULAR,2022,2022-11-19,2022-11-19T14:00:00Z,2.0,Group A,MD2BC,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,1563.0,77966,EST,14336.0,59.4213583,24.7321556,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 65, 'second': 59}, 'international_name': 'Sergei Zenjov', 'club_shirt_name': 'Zenjov', 'country_code': 'EST', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 89, 'second': 46}, 'international_name': 'Rasmus Peetson', 'club_shirt_name': 'Peetson', 'country_code': 'EST', 'national_field_position': 'DEFENDER', 'national_jersey_number': '6', 'goal_type': 'SCORED'}]",,,,[],Tallinn,A. Le Coq Arena,A. Le Coq Arena,Lilleküla Stadium,Lilleküla Stadium,A. Le Coq Arena
Bahrain,Serbia,BHR,SRB,1.0,5.0,,,1.0,5.0,Serbia,WIN_REGULAR,2022,2022-11-18,2022-11-18T15:30:00Z,3.0,Group A,MD2,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,0.0,250005073,BHR,0.0,0.0,0.0,0.0,0.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 8}, 'international_name': 'Dušan Tadić', 'club_shirt_name': 'TADIĆ', 'country_code': 'SRB', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 15}, 'international_name': 'Abdulla Yusuf Helal', 'club_shirt_name': 'Yusuf', 'country_code': 'BHR', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 50}, 'international_name': 'Dušan Tadić', 'club_shirt_name': 'TADIĆ', 'country_code': 'SRB', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 51}, 'international_name': 'Dušan Vlahović', 'club_shirt_name': 'Vlahović', 'country_code': 'SRB', 'national_field_position': 'FORWARD', 'national_jersey_number': '7', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 87}, 'international_name': 'Filip Đuričić', 'club_shirt_name': 'F. Djuričić', 'country_code': 'ITA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '21', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 89}, 'international_name': 'Luka Jović', 'club_shirt_name': 'Jović', 'country_code': 'SRB', 'national_field_position': 'FORWARD', 'national_jersey_number': '8', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Khalid Alturais', 'role': 'REFEREE', 'name_short': 'Alturais', 'gender': 'MALE', 'counrty_code': 'KSA', 'counrty': 'Saudi Arabia'}, {'name': 'Mohammed Al Abakry', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Al Abakry', 'gender': 'MALE', 'counrty_code': 'KSA', 'counrty': 'Saudi Arabia'}, {'name': 'Hesham Alrefaei', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Alrefaei', 'gender': 'MALE', 'counrty_code': 'KSA', 'counrty': 'Saudi Arabia'}]",Al-Hidd,Sports Stadion of Al-Hidd,Sports Stadion of Al-Hidd,Sports Stadion of Al-Hidd,Sports Stadion of Al-Hidd,Sports Stadion of Al-Hidd
Egypt,Belgium,EGY,BEL,2.0,1.0,,,2.0,1.0,Egypt,WIN_REGULAR,2022,2022-11-18,2022-11-18T15:00:00Z,3.0,Group A,MD2,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,0.0,250005044,KUW,0.0,0.0,0.0,0.0,0.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 33}, 'international_name': 'Mostafa Mohamed', 'club_shirt_name': 'M.Mohamed', 'country_code': 'EGY', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 46}, 'international_name': 'Trézéguet', 'club_shirt_name': 'M.Trezeguet', 'country_code': 'EGY', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 76}, 'international_name': 'Loïs Openda', 'club_shirt_name': 'Openda', 'country_code': 'BEL', 'national_field_position': 'FORWARD', 'national_jersey_number': '20', 'goal_type': 'SCORED'}]",,,,[],Kuwait City,Jabel Al-Ahmad International Stadium,Jabel Al-Ahmad International Stadium,Jabel Al-Ahmad International Stadium,Jabel Al-Ahmad International Stadium,Jabel Al-Ahmad International Stadium
St. Lucia,San Marino,LCA,SMR,1.0,1.0,,,1.0,1.0,,DRAW,2022,2022-11-17,2022-11-17T22:00:00Z,-4.0,Group A,MD1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,0.0,250005052,LCA,0.0,0.0,0.0,0.0,0.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 30}, 'international_name': 'Donavan Baptiste Jnr', 'club_shirt_name': 'Baptiste Jnr', 'country_code': 'LCA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'injuryMinute': 4, 'minute': 90}, 'international_name': 'Lorenzo Lazzari', 'club_shirt_name': 'Lazzari', 'country_code': 'SMR', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '14', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Denroy Barker', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Barker', 'gender': 'MALE', 'counrty_code': 'VIN', 'counrty': 'St Vincent & Grenadines'}, {'name': 'Kenran Daniel', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Daniel', 'gender': 'MALE', 'counrty_code': 'VIN', 'counrty': 'St Vincent & Grenadines'}, {'name': 'reon Radix', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Radix', 'gender': 'MALE', 'counrty_code': 'GRN', 'counrty': 'Grenada'}, {'name': 'Gaymes Moeth', 'role': 'REFEREE', 'name_short': 'Moeth', 'gender': 'MALE', 'counrty_code': 'VIN', 'counrty': 'St Vincent & Grenadines'}]",Gros Islet,Beausejour Stadium,Beausejour Stadium,Beausejour Stadium,Beausejour Stadium,Beausejour Stadium
Republic of Ireland,Norway,IRL,NOR,1.0,2.0,,,1.0,2.0,Norway,WIN_REGULAR,2022,2022-11-17,2022-11-17T19:45:00Z,0.0,Group A,MD1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,0.0,250001051,IRL,51700.0,53.335691,-6.228819,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 41, 'second': 11}, 'international_name': 'Leo Østigård', 'club_shirt_name': 'ØSTIGÅRD', 'country_code': 'NOR', 'national_field_position': 'DEFENDER', 'national_jersey_number': '15', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 69, 'second': 22}, 'international_name': 'Alan Browne', 'club_shirt_name': 'Browne', 'country_code': 'IRL', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '8', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 85, 'second': 19}, 'international_name': 'Ohi Omoijuanfo', 'club_shirt_name': 'Omoijuanfo', 'country_code': 'NOR', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Allard Lindhout', 'role': 'REFEREE', 'name_short': 'Lindhout', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Rogier Honig', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Honig', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Rens Bluemink', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Bluemink', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Neil Doyle', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Doyle', 'gender': 'MALE', 'counrty_code': 'IRL', 'counrty': 'Republic of Ireland'}]",Dublin,Aviva Stadium,Dublin Arena,Dublin Arena,Dublin Arena,Aviva Stadium
