,minute,phase,injuryminute,teamfromid,teamtoid,playerfromid,playertoid
3076,49,2,0,66.0,11741.525265127886,250020885.0,206024112.0
3077,49,2,0,128.0,66.0,102130.0,250017925.0
3078,49,2,0,128.0,11741.525265127886,102130.0,206024112.0
3079,50,2,0,66.0,11741.525265127886,250078922.0,206024112.0
3080,50,2,0,66.0,128.0,250058759.0,250050401.0
3081,51,2,0,128.0,11741.525265127886,250085369.0,206024112.0
3082,52,2,0,66.0,11741.525265127886,250066747.0,206024112.0
3083,57,2,0,128.0,128.0,250050401.0,1905363.0
3084,58,2,0,128.0,128.0,250046574.0,250042877.0
3085,58,2,0,128.0,66.0,250011089.0,250058759.0
3086,59,2,0,66.0,11741.525265127886,250026037.0,206024112.0
3087,60,2,0,66.0,128.0,250058759.0,250011089.0
3088,60,2,0,128.0,11741.525265127886,250085369.0,206024112.0
3089,61,2,0,128.0,11741.525265127886,1905360.0,206024112.0
3090,62,2,0,66.0,128.0,250066747.0,250023097.0
3091,63,2,0,128.0,11741.525265127886,250011089.0,206024112.0
3092,63,2,0,128.0,66.0,1905363.0,250064229.0
3093,63,2,0,66.0,11741.525265127886,250064229.0,206024112.0
3094,64,2,0,128.0,11741.525265127886,1905363.0,206024112.0
3095,64,2,0,66.0,11741.525265127886,250078922.0,206024112.0
3096,65,2,0,66.0,11741.525265127886,250058759.0,206024112.0
3097,66,2,0,66.0,11741.525265127886,250005254.0,206024112.0
3098,66,2,0,128.0,11741.525265127886,250023097.0,206024112.0
3099,68,2,0,128.0,66.0,250023097.0,250067749.0
3100,68,2,0,66.0,11741.525265127886,250064229.0,206024112.0
3101,69,2,0,66.0,66.0,250026037.0,250090398.0
3102,70,2,0,66.0,66.0,250058759.0,250112488.0
3103,71,2,0,128.0,11741.525265127886,102130.0,206024112.0
3104,71,2,0,66.0,11741.525265127886,250017925.0,206024112.0
3105,72,2,0,66.0,11741.525265127886,250064229.0,206024112.0
3106,72,2,0,128.0,11741.525265127886,250011089.0,206024112.0
3107,72,2,0,128.0,11741.525265127886,1905363.0,206024112.0
3108,73,2,0,66.0,11741.525265127886,250017925.0,206024112.0
3109,73,2,0,66.0,11741.525265127886,250005254.0,206024112.0
3110,74,2,0,66.0,128.0,250066739.0,250011089.0
3111,74,2,0,128.0,11741.525265127886,250004721.0,206024112.0
3112,75,2,0,66.0,11741.525265127886,250005254.0,206024112.0
3113,76,2,0,128.0,128.0,1905360.0,250110397.0
3114,79,2,0,128.0,11741.525265127886,250064274.0,206024112.0
3115,81,2,0,128.0,11741.525265127886,250110397.0,206024112.0
3116,81,2,0,66.0,11741.525265127886,250078922.0,206024112.0
3117,83,2,0,66.0,128.0,250005254.0,250085369.0
3118,84,2,0,128.0,128.0,250023097.0,250065420.0
3119,84,2,0,128.0,11741.525265127886,97746.0,206024112.0
3120,85,2,0,128.0,66.0,250055734.0,250090398.0
3121,86,2,0,66.0,66.0,250066747.0,250121401.0
3122,86,2,0,66.0,66.0,250066739.0,250041741.0
3123,87,2,0,66.0,11741.525265127886,250078922.0,206024112.0
3124,87,2,0,66.0,128.0,250090398.0,250042877.0
3125,87,2,0,128.0,11741.525265127886,97746.0,206024112.0
3126,89,2,0,66.0,11741.525265127886,250005254.0,206024112.0
3127,90,2,2,128.0,11741.525265127886,250065420.0,206024112.0
3128,90,2,4,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
3129,0,1,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
3130,1,1,0,66.0,11741.525265127886,250061597.0,206024112.0
3131,2,1,0,144.0,11741.525265127886,250012939.0,206024112.0
3132,3,1,0,66.0,144.0,250067749.0,250065198.0
3133,3,1,0,144.0,11741.525265127886,250097090.0,206024112.0
3134,3,1,0,66.0,144.0,250006200.0,102225.0
3135,4,1,0,144.0,11741.525265127886,102225.0,206024112.0
3136,6,1,0,144.0,66.0,103769.0,250067749.0
3137,7,1,0,66.0,11741.525265127886,250006200.0,206024112.0
3138,9,1,0,66.0,144.0,250121401.0,107011.0
3139,10,1,0,144.0,11741.525265127886,250097090.0,206024112.0
3140,12,1,0,66.0,11741.525265127886,250050378.0,206024112.0
3141,13,1,0,144.0,66.0,250097090.0,250050378.0
3142,13,1,0,66.0,11741.525265127886,250006200.0,206024112.0
3143,15,1,0,66.0,11741.525265127886,250100056.0,206024112.0
3144,15,1,0,144.0,11741.525265127886,250012939.0,206024112.0
3145,16,1,0,66.0,11741.525265127886,250006200.0,206024112.0
3146,17,1,0,66.0,11741.525265127886,250112488.0,206024112.0
3147,17,1,0,144.0,11741.525265127886,250012939.0,206024112.0
3148,18,1,0,66.0,144.0,250067749.0,103769.0
3149,18,1,0,144.0,11741.525265127886,250097244.0,206024112.0
3150,20,1,0,66.0,144.0,250112488.0,250113272.0
3151,21,1,0,144.0,11741.525265127886,102221.0,206024112.0
3152,21,1,0,66.0,144.0,250100056.0,250097244.0
3153,21,1,0,144.0,11741.525265127886,250097244.0,206024112.0
3154,23,1,0,144.0,11741.525265127886,250113272.0,206024112.0
3155,23,1,0,144.0,66.0,107011.0,250067749.0
3156,23,1,0,66.0,11741.525265127886,250017925.0,206024112.0
3157,24,1,0,66.0,11741.525265127886,250050378.0,206024112.0
3158,25,1,0,144.0,11741.525265127886,103769.0,206024112.0
3159,25,1,0,66.0,11741.525265127886,250078922.0,206024112.0
3160,27,1,0,144.0,11741.525265127886,250065198.0,206024112.0
3161,27,1,0,144.0,11741.525265127886,102221.0,206024112.0
3162,28,1,0,66.0,11741.525265127886,250006200.0,206024112.0
3163,29,1,0,66.0,11741.525265127886,250090398.0,206024112.0
3164,30,1,0,66.0,11741.525265127886,250061597.0,206024112.0
3165,34,1,0,66.0,144.0,250091199.0,102225.0
3166,34,1,0,144.0,11741.525265127886,250065198.0,206024112.0
3167,34,1,0,144.0,11741.525265127886,250101045.0,206024112.0
3168,34,1,0,66.0,11741.525265127886,250078922.0,206024112.0
3169,34,1,0,144.0,66.0,250065198.0,250006200.0
3170,35,1,0,66.0,11741.525265127886,250091199.0,206024112.0
3171,37,1,0,66.0,11741.525265127886,250061597.0,206024112.0
3172,37,1,0,144.0,11741.525265127886,250101045.0,206024112.0
3173,37,1,0,144.0,66.0,107011.0,250006200.0
3174,39,1,0,66.0,11741.525265127886,250006200.0,206024112.0
3175,39,1,0,66.0,11741.525265127886,250121401.0,206024112.0
3176,40,1,0,144.0,66.0,102221.0,250050378.0
3177,41,1,0,66.0,11741.525265127886,250006200.0,206024112.0
3178,42,1,0,66.0,11741.525265127886,250121401.0,206024112.0
3179,42,1,0,66.0,11741.525265127886,250061597.0,206024112.0
3180,43,1,0,144.0,66.0,103769.0,250121401.0
3181,44,1,0,66.0,11741.525265127886,250017925.0,206024112.0
3182,45,1,1,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
3183,46,2,0,66.0,66.0,250017925.0,250052957.0
3184,45,2,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
3185,48,2,0,66.0,144.0,250112488.0,250065198.0
3186,48,2,0,144.0,11741.525265127886,103769.0,206024112.0
3187,49,2,0,66.0,144.0,250091199.0,102225.0
3188,50,2,0,144.0,11741.525265127886,102225.0,206024112.0
3189,51,2,0,144.0,66.0,107011.0,250050378.0
3190,51,2,0,144.0,11741.525265127886,107011.0,206024112.0
3191,53,2,0,66.0,11741.525265127886,250061597.0,206024112.0
3192,55,2,0,66.0,11741.525265127886,250050378.0,206024112.0
3193,55,2,0,144.0,66.0,250097090.0,250061597.0
3194,55,2,0,144.0,11741.525265127886,250097090.0,206024112.0
3195,57,2,0,66.0,11741.525265127886,250067749.0,206024112.0
3196,58,2,0,66.0,11741.525265127886,250090398.0,206024112.0
3197,58,2,0,144.0,11741.525265127886,250012939.0,206024112.0
3198,59,2,0,66.0,11741.525265127886,250050378.0,206024112.0
3199,60,2,0,144.0,144.0,250065196.0,250130512.0
3200,60,2,0,144.0,11741.525265127886,250012939.0,206024112.0
3201,60,2,0,66.0,144.0,250091199.0,250065198.0
3202,60,2,0,144.0,11741.525265127886,250065198.0,206024112.0
3203,62,2,0,144.0,11741.525265127886,250065198.0,206024112.0
3204,64,2,0,66.0,144.0,250067749.0,250130512.0
3205,64,2,0,144.0,11741.525265127886,250012939.0,206024112.0
3206,65,2,0,66.0,11741.525265127886,250050378.0,206024112.0
3207,65,2,0,144.0,11741.525265127886,250012939.0,206024112.0
3208,66,2,0,66.0,11741.525265127886,250061597.0,206024112.0
3209,66,2,0,66.0,11741.525265127886,250112488.0,206024112.0
3210,67,2,0,66.0,11741.525265127886,250061597.0,206024112.0
3211,67,2,0,66.0,11741.525265127886,250100056.0,206024112.0
3212,68,2,0,144.0,11741.525265127886,103769.0,206024112.0
3213,68,2,0,66.0,11741.525265127886,250006200.0,206024112.0
3214,73,2,0,66.0,11741.525265127886,250006200.0,206024112.0
3215,73,2,0,66.0,11741.525265127886,250112488.0,206024112.0
3216,74,2,0,66.0,144.0,250091199.0,102225.0
3217,74,2,0,144.0,144.0,250065198.0,250065203.0
3218,75,2,0,66.0,66.0,250067749.0,250041741.0
3219,75,2,0,66.0,66.0,250061597.0,250105617.0
3220,75,2,0,144.0,11741.525265127886,103769.0,206024112.0
3221,75,2,0,144.0,11741.525265127886,102225.0,206024112.0
3222,77,2,0,66.0,144.0,250091199.0,250130512.0
3223,77,2,0,144.0,11741.525265127886,103769.0,206024112.0
3224,78,2,0,66.0,144.0,250105617.0,103769.0
3225,78,2,0,144.0,11741.525265127886,103769.0,206024112.0
3226,79,2,0,144.0,66.0,102221.0,250050378.0
3227,79,2,0,144.0,11741.525265127886,102221.0,206024112.0
3228,79,2,0,66.0,11741.525265127886,250121401.0,206024112.0
3229,80,2,0,66.0,11741.525265127886,250052957.0,206024112.0
3230,80,2,0,66.0,11741.525265127886,250121401.0,206024112.0
3231,81,2,0,144.0,11741.525265127886,250012939.0,206024112.0
3232,81,2,0,144.0,66.0,250130512.0,250052957.0
3233,81,2,0,66.0,11741.525265127886,250052957.0,206024112.0
3234,83,2,0,66.0,11741.525265127886,250090398.0,206024112.0
3235,83,2,0,144.0,11741.525265127886,107011.0,206024112.0
3236,84,2,0,66.0,11741.525265127886,250105617.0,206024112.0
3237,84,2,0,66.0,11741.525265127886,250090398.0,206024112.0
3238,84,2,0,144.0,11741.525265127886,250097244.0,206024112.0
3239,84,2,0,66.0,11741.525265127886,250105617.0,206024112.0
3240,86,2,0,144.0,144.0,102225.0,250076590.0
3241,86,2,0,144.0,144.0,250113272.0,250012942.0
3242,86,2,0,144.0,144.0,107011.0,250103444.0
3243,87,2,0,66.0,66.0,250121401.0,250138434.0
3244,88,2,0,66.0,11741.525265127886,250006200.0,206024112.0
3245,88,2,0,144.0,11741.525265127886,250076590.0,206024112.0
3246,88,2,0,66.0,11741.525265127886,250105617.0,206024112.0
3247,88,2,0,144.0,11741.525265127886,250101045.0,206024112.0
3248,88,2,0,66.0,11741.525265127886,250050378.0,206024112.0
3249,88,2,0,144.0,11741.525265127886,250012939.0,206024112.0
3250,89,2,0,66.0,66.0,250078922.0,106737.0
3251,90,2,2,66.0,11741.525265127886,250041741.0,206024112.0
3252,90,2,2,144.0,11741.525265127886,250012939.0,206024112.0
3253,90,2,3,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
3254,0,1,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
3255,1,1,0,95.0,8.0,250024860.0,1909713.0
3256,1,1,0,8.0,11741.525265127886,1909713.0,206024112.0
3257,4,1,0,8.0,95.0,1909713.0,250024860.0
3258,4,1,0,95.0,11741.525265127886,250024860.0,206024112.0
3259,5,1,0,8.0,11741.525265127886,101177.0,206024112.0
3260,8,1,0,8.0,95.0,1906540.0,250112690.0
3261,9,1,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
3262,9,1,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
3263,10,1,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
3264,10,1,0,8.0,11741.525265127886,1906540.0,206024112.0
3265,11,1,0,95.0,11741.525265127886,250024860.0,206024112.0
3266,13,1,0,95.0,11741.525265127886,250024860.0,206024112.0
3267,13,1,0,8.0,11741.525265127886,1909713.0,206024112.0
3268,14,1,0,95.0,8.0,250014709.0,250023832.0
3269,14,1,0,95.0,11741.525265127886,250014709.0,206024112.0
3270,14,1,0,8.0,11741.525265127886,250020234.0,206024112.0
3271,20,1,0,8.0,95.0,250020234.0,103813.0
3272,20,1,0,95.0,11741.525265127886,103813.0,206024112.0
3273,23,1,0,95.0,8.0,108915.0,250003976.0
3274,24,1,0,8.0,11741.525265127886,250003976.0,206024112.0
3275,24,1,0,95.0,11741.525265127886,250024860.0,206024112.0
3276,27,1,0,8.0,11741.525265127886,250089289.0,206024112.0
3277,28,1,0,95.0,11741.525265127886,250081554.0,206024112.0
3278,29,1,0,8.0,11741.525265127886,250089289.0,206024112.0
3279,30,1,0,8.0,95.0,1909713.0,250024860.0
3280,31,1,0,95.0,11741.525265127886,108908.0,206024112.0
3281,31,1,0,95.0,8.0,250006229.0,250089289.0
3282,32,1,0,8.0,11741.525265127886,1906540.0,206024112.0
3283,34,1,0,95.0,8.0,250112690.0,250065408.0
3284,34,1,0,8.0,11741.525265127886,250020234.0,206024112.0
3285,35,1,0,8.0,11741.525265127886,250020234.0,206024112.0
3286,36,1,0,8.0,95.0,1909713.0,250024860.0
3287,36,1,0,95.0,11741.525265127886,108908.0,206024112.0
3288,37,1,0,8.0,95.0,250020234.0,103813.0
3289,37,1,0,95.0,11741.525265127886,250006229.0,206024112.0
3290,39,1,0,8.0,95.0,250023832.0,108908.0
3291,39,1,0,95.0,11741.525265127886,108908.0,206024112.0
3292,40,1,0,95.0,11741.525265127886,250024860.0,206024112.0
3293,41,1,0,95.0,11741.525265127886,103813.0,206024112.0
3294,41,1,0,8.0,11741.525265127886,101177.0,206024112.0
3295,41,1,0,95.0,8.0,250014709.0,250024349.0
3296,41,1,0,8.0,11741.525265127886,1906540.0,206024112.0
3297,43,1,0,95.0,11741.525265127886,250024860.0,206024112.0
3298,43,1,0,8.0,11741.525265127886,1909713.0,206024112.0
3299,44,1,0,95.0,8.0,250006229.0,250024349.0
3300,44,1,0,8.0,11741.525265127886,250089289.0,206024112.0
3301,44,1,0,95.0,11741.525265127886,250024860.0,206024112.0
3302,44,1,0,8.0,11741.525265127886,1909713.0,206024112.0
3303,45,1,1,95.0,8.0,250078682.0,250065408.0
3304,45,1,1,8.0,11741.525265127886,250024349.0,206024112.0
3305,45,1,2,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
3306,45,2,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
3307,47,2,0,8.0,95.0,250089289.0,108915.0
3308,48,2,0,95.0,11741.525265127886,250080520.0,206024112.0
3309,49,2,0,95.0,11741.525265127886,103813.0,206024112.0
3310,49,2,0,8.0,11741.525265127886,1909713.0,206024112.0
3311,50,2,0,95.0,8.0,250078682.0,1906540.0
3312,50,2,0,8.0,11741.525265127886,250020234.0,206024112.0
3313,53,2,0,8.0,11741.525265127886,1906540.0,206024112.0
3314,55,2,0,95.0,8.0,108915.0,250003976.0
3315,55,2,0,8.0,11741.525265127886,1909713.0,206024112.0
3316,56,2,0,8.0,95.0,250024349.0,103813.0
3317,56,2,0,95.0,11741.525265127886,103813.0,206024112.0
3318,56,2,0,95.0,11741.525265127886,250081554.0,206024112.0
3319,58,2,0,8.0,11741.525265127886,250024349.0,206024112.0
3320,61,2,0,95.0,11741.525265127886,250024860.0,206024112.0
3321,61,2,0,95.0,11741.525265127886,250006229.0,206024112.0
3322,61,2,0,8.0,11741.525265127886,250056875.0,206024112.0
3323,61,2,0,95.0,11741.525265127886,250081554.0,206024112.0
3324,61,2,0,95.0,11741.525265127886,250024860.0,206024112.0
3325,61,2,0,95.0,11741.525265127886,250014709.0,206024112.0
3326,61,2,0,8.0,8.0,250065413.0,250041706.0
3327,61,2,0,8.0,8.0,250023832.0,250116789.0
3328,62,2,0,95.0,11741.525265127886,250078682.0,206024112.0
3329,63,2,0,95.0,8.0,250084709.0,250003976.0
3330,64,2,0,95.0,95.0,108908.0,250027008.0
3331,64,2,0,95.0,95.0,250078682.0,250081555.0
3332,64,2,0,95.0,95.0,108915.0,250097317.0
3333,65,2,0,8.0,11741.525265127886,1909713.0,206024112.0
3334,67,2,0,95.0,11741.525265127886,250112690.0,206024112.0
3335,67,2,0,8.0,11741.525265127886,250056875.0,206024112.0
3336,69,2,0,8.0,11741.525265127886,1906540.0,206024112.0
3337,69,2,0,8.0,11741.525265127886,250020234.0,206024112.0
3338,70,2,0,8.0,8.0,250089289.0,250052757.0
3339,71,2,0,8.0,11741.525265127886,250052757.0,206024112.0
3340,71,2,0,8.0,11741.525265127886,250116789.0,206024112.0
3341,72,2,0,8.0,11741.525265127886,250052757.0,206024112.0
3342,72,2,0,95.0,11741.525265127886,250024860.0,206024112.0
3343,74,2,0,95.0,95.0,250014709.0,250113001.0
3344,74,2,0,95.0,8.0,103813.0,250041706.0
3345,74,2,0,8.0,11741.525265127886,250003976.0,206024112.0
3346,81,2,0,95.0,11741.525265127886,250084709.0,206024112.0
3347,81,2,0,8.0,11741.525265127886,1906540.0,206024112.0
3348,82,2,0,95.0,95.0,250024860.0,250005343.0
3349,84,2,0,8.0,8.0,1909713.0,250073627.0
3350,84,2,0,8.0,8.0,250065408.0,250075612.0
3351,84,2,0,8.0,11741.525265127886,250075612.0,206024112.0
3352,84,2,0,95.0,11741.525265127886,250080520.0,206024112.0
3353,86,2,0,8.0,11741.525265127886,101177.0,206024112.0
3354,88,2,0,95.0,8.0,250112690.0,250075612.0
3355,89,2,0,8.0,11741.525265127886,250024349.0,206024112.0
3356,89,2,0,8.0,11741.525265127886,250116789.0,206024112.0
3357,90,2,4,95.0,11741.525265127886,250081555.0,206024112.0
3358,90,2,5,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
3359,0,1,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
3360,2,1,0,58837.0,11741.525265127886,250054481.0,206024112.0
3361,4,1,0,95.0,58837.0,250006229.0,250066618.0
3362,4,1,0,58837.0,11741.525265127886,250061048.0,206024112.0
3363,7,1,0,95.0,11741.525265127886,250024860.0,206024112.0
3364,8,1,0,95.0,11741.525265127886,250081554.0,206024112.0
3365,8,1,0,95.0,11741.525265127886,250024860.0,206024112.0
3366,10,1,0,58837.0,95.0,250066618.0,250084709.0
3367,10,1,0,95.0,11741.525265127886,250081554.0,206024112.0
3368,11,1,0,95.0,11741.525265127886,250024860.0,206024112.0
3369,13,1,0,95.0,11741.525265127886,250024860.0,206024112.0
3370,15,1,0,58837.0,95.0,250000900.0,250024860.0
3371,15,1,0,95.0,11741.525265127886,250014709.0,206024112.0
3372,16,1,0,95.0,11741.525265127886,250024860.0,206024112.0
3373,19,1,0,58837.0,95.0,250000900.0,250081555.0
3374,20,1,0,95.0,11741.525265127886,250024860.0,206024112.0
3375,22,1,0,58837.0,11741.525265127886,250066618.0,206024112.0
3376,23,1,0,58837.0,95.0,250000900.0,250024860.0
3377,23,1,0,95.0,11741.525265127886,250084709.0,206024112.0
3378,28,1,0,58837.0,11741.525265127886,250055110.0,206024112.0
3379,28,1,0,95.0,11741.525265127886,250080520.0,206024112.0
3380,31,1,0,58837.0,95.0,250004178.0,250112690.0
3381,31,1,0,95.0,11741.525265127886,250081554.0,206024112.0
3382,31,1,0,95.0,11741.525265127886,250081555.0,206024112.0
3383,31,1,0,58837.0,11741.525265127886,250011913.0,206024112.0
3384,32,1,0,95.0,11741.525265127886,250024860.0,206024112.0
3385,33,1,0,95.0,11741.525265127886,250024860.0,206024112.0
3386,33,1,0,95.0,11741.525265127886,108915.0,206024112.0
3387,34,1,0,58837.0,11741.525265127886,250092717.0,206024112.0
3388,38,1,0,58837.0,11741.525265127886,250092717.0,206024112.0
3389,38,1,0,95.0,11741.525265127886,250081554.0,206024112.0
3390,38,1,0,58837.0,11741.525265127886,250092717.0,206024112.0
3391,39,1,0,58837.0,11741.525265127886,250066618.0,206024112.0
3392,40,1,0,58837.0,95.0,250066618.0,103813.0
3393,41,1,0,95.0,11741.525265127886,250006229.0,206024112.0
3394,43,1,0,95.0,11741.525265127886,108915.0,206024112.0
3395,44,1,0,58837.0,11741.525265127886,250000898.0,206024112.0
3396,44,1,0,58837.0,95.0,250066618.0,250112690.0
3397,45,1,0,95.0,11741.525265127886,250081554.0,206024112.0
3398,45,1,1,58837.0,95.0,150296281.0,250112690.0
3399,45,1,1,95.0,11741.525265127886,250081554.0,206024112.0
3400,45,1,2,95.0,11741.525265127886,108915.0,206024112.0
3401,45,1,3,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
3402,45,2,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
3403,46,2,0,95.0,58837.0,250112690.0,250004178.0
3404,46,2,0,95.0,11741.525265127886,250112690.0,206024112.0
3405,48,2,0,58837.0,11741.525265127886,250011913.0,206024112.0
3406,50,2,0,95.0,11741.525265127886,250024860.0,206024112.0
3407,50,2,0,58837.0,11741.525265127886,250011913.0,206024112.0
3408,51,2,0,58837.0,95.0,150296281.0,103813.0
3409,51,2,0,95.0,11741.525265127886,250014709.0,206024112.0
3410,51,2,0,95.0,11741.525265127886,250024860.0,206024112.0
3411,52,2,0,95.0,11741.525265127886,250081555.0,206024112.0
3412,52,2,0,95.0,11741.525265127886,250081554.0,206024112.0
3413,52,2,0,95.0,11741.525265127886,250081554.0,206024112.0
3414,53,2,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
3415,54,2,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
3416,55,2,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
3417,56,2,0,58837.0,11741.525265127886,250061048.0,206024112.0
3418,56,2,0,95.0,11741.525265127886,250014709.0,206024112.0
3419,56,2,0,58837.0,95.0,250061048.0,250112690.0
3420,56,2,0,58837.0,11741.525265127886,250061048.0,206024112.0
3421,57,2,0,95.0,95.0,250081555.0,250027830.0
3422,57,2,0,95.0,11741.525265127886,103813.0,206024112.0
3423,57,2,0,58837.0,95.0,150296281.0,250084709.0
3424,58,2,0,95.0,11741.525265127886,250014709.0,206024112.0
3425,60,2,0,58837.0,11741.525265127886,250092717.0,206024112.0
3426,60,2,0,58837.0,11741.525265127886,250055110.0,206024112.0
3427,61,2,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
3428,61,2,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
