matchid,hometeamname,awayteamname,ishometeam,isawayteam,isstaff,country,officialname,officialsurname,jerseyname,shortname,goalscored,cleansheet,matchplayed,suspendedifbooked,role
2024479,Belgium,Portugal,False,True,True,Portugal,João,Pinto,Pinto,Pinto,0,0,João,False,DIR
2024479,Belgium,Portugal,False,True,True,Portugal,Paulo Daniel,Beckert Rodrigues,Beckert Rodrigues,Beckert Rodrigues,0,0,Paulo Daniel,False,DOC
2024479,Belgium,Portugal,False,True,True,Portugal,João,Brito,Brito,Brito,0,0,João,False,EXSCI
2024479,Belgium,Portugal,False,True,True,Portugal,Fernando,Justino,Justino,Justino,0,0,Fernando,False,GKCOA
2024479,Belgium,Portugal,False,True,True,Portugal,Hugo,Vieira,Vieira,Vieira,0,0,Hugo,False,KITMAN
2024479,Belgium,Portugal,False,True,True,Portugal,João Carlos,Costa,Costa,Costa,0,0,João Carlos,False,OTH
2024479,Belgium,Portugal,False,True,True,Portugal,Antonio,Gaspar,Gaspar,Gaspar,0,0,Antonio,False,PH
2024450,Belgium,Russia,True,False,False,Belgium,Simon,Mignolet,Mignolet,Mignolet,0,0,Mignolet,False,Goalkeeper
2024450,Belgium,Russia,True,False,False,Belgium,Toby,Alderweireld,Alderweireld,Alderweireld,0,0,Alderweireld,False,Defender
2024450,Belgium,Russia,True,False,False,Belgium,Axel,Witsel,Witsel,Witsel,0,0,Witsel,False,Midfield
2024450,Belgium,Russia,True,False,False,Belgium,Jan,Vertonghen,Vertonghen,Vertonghen,0,0,Vertonghen,False,Defender
2024450,Belgium,Russia,True,False,False,Belgium,Eden,Hazard,E. Hazard,E. Hazard,0,0,E. Hazard,False,Midfield
2024450,Belgium,Russia,True,False,False,Belgium,Christian,Benteke,Benteke,Benteke,0,0,Benteke,False,Forward
2024450,Belgium,Russia,True,False,False,Belgium,Dedryck,Boyata,Boyata,Boyata,0,0,Boyata,False,Defender
2024450,Belgium,Russia,True,False,False,Belgium,Matz,Sels,Sels,Sels,0,0,Sels,False,Goalkeeper
2024450,Belgium,Russia,True,False,False,Belgium,Kevin,De Bruyne,De Bruyne,De Bruyne,0,0,De Bruyne,False,Midfield
2024450,Belgium,Russia,True,False,False,Belgium,Romelu,Lukaku,R. Lukaku,Lukaku,0,0,Lukaku,False,Forward
2024450,Belgium,Russia,True,False,False,Belgium,Thibaut,Courtois,COURTOIS,Courtois,0,0,Courtois,False,Goalkeeper
2024450,Belgium,Russia,True,False,False,Belgium,Thorgan,Hazard,T. Hazard,T. Hazard,0,0,T. Hazard,False,Midfield
2024450,Belgium,Russia,True,False,False,Belgium,Dries,Mertens,Mertens,Mertens,0,0,Mertens,False,Forward
2024450,Belgium,Russia,True,False,False,Belgium,Nacer,Chadli,Chadli,Chadli,0,0,Chadli,False,Midfield
2024450,Belgium,Russia,True,False,False,Belgium,Dennis,Praet,Praet,Praet,0,0,Praet,False,Midfield
2024450,Belgium,Russia,True,False,False,Belgium,Leandro,Trossard,Trossard,Trossard,0,0,Trossard,False,Forward
2024450,Belgium,Russia,True,False,False,Belgium,Thomas,Vermaelen,Vermaelen,Vermaelen,0,0,Vermaelen,False,Defender
2024450,Belgium,Russia,True,False,False,Belgium,Thomas,Meunier,Meunier,Meunier,0,0,Meunier,False,Defender
2024450,Belgium,Russia,True,False,False,Belgium,Michy,Batshuayi,Batshuayi,Batshuayi,0,0,Batshuayi,False,Forward
2024450,Belgium,Russia,True,False,False,Belgium,Timothy,Castagne,Castagne,Castagne,0,0,Castagne,False,Defender
2024450,Belgium,Russia,True,False,False,Belgium,Youri,Tielemans,Tielemans,Tielemans,0,0,Tielemans,False,Midfield
2024450,Belgium,Russia,True,False,False,Belgium,Hans,Vanaken,Vanaken,Vanaken,0,0,Vanaken,False,Midfield
2024450,Belgium,Russia,True,False,False,Belgium,Jason,Denayer,Denayer,Denayer,0,0,Denayer,False,Defender
2024450,Belgium,Russia,True,False,False,Belgium,Leander,Dendoncker,Dendoncker,Dendoncker,0,0,Dendoncker,False,Midfield
2024450,Belgium,Russia,True,False,False,Belgium,Jeremy,Doku,Doku,Doku,0,0,Doku,False,Forward
2024450,Belgium,Russia,True,False,False,Belgium,Yannick,Carrasco,CARRASCO,Carrasco,0,0,Carrasco,False,Midfield
2024450,Belgium,Russia,True,False,True,Belgium,Shaun,Maloney,Maloney,Maloney,0,0,Shaun,False,ACO
2024450,Belgium,Russia,True,False,True,Belgium,Piet,Erauw,Erauw,Erauw,0,0,Piet,False,ADMIN
2024450,Belgium,Russia,True,False,True,Belgium,Erwin,Lemmens,Lemmens,Lemmens,0,0,Erwin,False,ADMIN
2024450,Belgium,Russia,True,False,True,Belgium,Roberto,Martinez,Martinez,Martinez,0,0,Roberto,False,CO
2024450,Belgium,Russia,True,False,True,Belgium,Kristof,Sas,Sas,Sas,0,0,Kristof,False,DOC
2024450,Belgium,Russia,True,False,True,Belgium,Richard,Evans,Evans,Evans,0,0,Richard,False,FTNCOA
2024450,Belgium,Russia,True,False,True,Belgium,Inaki,Vergara,Vergara,Vergara,0,0,Inaki,False,GKCOA
2024450,Belgium,Russia,True,False,True,Belgium,Guido,Van Onsem,Van Onsem,Van Onsem,0,0,Guido,False,KITMAN
2024450,Belgium,Russia,True,False,True,Belgium,Thierry,Henry,Henry,Henry,0,0,Thierry,False,OTH
2024450,Belgium,Russia,True,False,True,Belgium,Geert,Neirynck,Neirynck,Neirynck,0,0,Geert,False,PH
2024450,Belgium,Russia,True,False,True,Belgium,Luke,Benstead,Benstead,Benstead,0,0,Luke,False,STCOA
2024450,Belgium,Russia,False,True,False,Russia,Vyacheslav,Karavaev,Karavaev,Karavaev,0,0,Karavaev,False,Defender
2024450,Belgium,Russia,False,True,False,Russia,Igor,Diveev,Diveev,Diveev,0,0,Diveev,False,Defender
2024450,Belgium,Russia,False,True,False,Russia,Aleksandr,Sobolev,Sobolev,Sobolev,0,0,Sobolev,False,Forward
2024450,Belgium,Russia,False,True,False,Russia,Maksim,Mukhin,Mukhin,Mukhin,0,0,Mukhin,False,Midfield
2024450,Belgium,Russia,False,True,False,Russia,Denis,Makarov,Makarov,Makarov,0,0,Makarov,False,Forward
2024450,Belgium,Russia,False,True,False,Russia,Yuri,Dyupin,Diupin,Dyupin,0,0,Dyupin,False,Goalkeeper
2024450,Belgium,Russia,False,True,False,Russia,Mário Fernandes,Mário Fernandes,Mário Fernandes,Mário Fernandes,0,0,Mário Fernandes,False,Defender
2024450,Belgium,Russia,False,True,False,Russia,Aleksandr,Golovin,Golovin,Golovin,0,0,Golovin,False,Midfield
2024450,Belgium,Russia,False,True,False,Russia,Dmitri,Barinov,Barinov,Barinov,0,0,Barinov,False,Midfield
2024450,Belgium,Russia,False,True,False,Russia,Rifat,Zhemaletdinov,Zhemaletdinov,Zhemaletdinov,0,0,Zhemaletdinov,False,Midfield
2024450,Belgium,Russia,False,True,False,Russia,Andrei,Semenov,Semyonov,Semenov,0,0,Semenov,False,Defender
2024450,Belgium,Russia,False,True,False,Russia,Aleksei,Miranchuk,Miranchuk,Aleksei Miranchuk,0,0,Aleksei Miranchuk,False,Forward
2024450,Belgium,Russia,False,True,False,Russia,Daniil,Fomin,Fomin,Fomin,0,0,Fomin,False,Midfield
2024450,Belgium,Russia,False,True,False,Russia,Matvei,Safonov,Safonov,Safonov,0,0,Safonov,False,Goalkeeper
2024450,Belgium,Russia,False,True,False,Russia,Roman,Evgenyev,Evgenyev,Evgenyev,0,0,Evgenyev,False,Defender
2024450,Belgium,Russia,False,True,False,Russia,Georgi,Dzhikiya,Dzhikiia,Dzhikiya,0,0,Dzhikiya,False,Defender
2024450,Belgium,Russia,False,True,False,Russia,Daler,Kuzyaev,Kuzyaev,Kuzyaev,0,0,Kuzyaev,False,Midfield
2024450,Belgium,Russia,False,True,False,Russia,Denis,Cheryshev,CHERYCHEV,Cheryshev,0,0,Cheryshev,False,Midfield
2024450,Belgium,Russia,False,True,False,Russia,Yuri,Zhirkov,Zhirkov,Zhirkov,0,0,Zhirkov,False,Midfield
2024450,Belgium,Russia,False,True,False,Russia,Artem,Dzyuba,Dzyuba,Dzyuba,0,0,Dzyuba,False,Forward
2024450,Belgium,Russia,False,True,False,Russia,Roman,Zobnin,Zobnin,Zobnin,0,0,Zobnin,False,Midfield
2024450,Belgium,Russia,False,True,False,Russia,Magomed,Ozdoev,Ozdoev,Ozdoev,0,0,Ozdoev,False,Midfield
2024450,Belgium,Russia,False,True,False,Russia,Anton,Shunin,Shunin,Shunin,0,0,Shunin,False,Goalkeeper
2024450,Belgium,Russia,False,True,False,Russia,Anton,Zabolotny,Zabolotniy,Zabolotny,0,0,Zabolotny,False,Forward
2024450,Belgium,Russia,False,True,False,Russia,Aleksei,Ionov,Ionov,Ionov,0,0,Ionov,False,Forward
2024450,Belgium,Russia,False,True,False,Russia,Fedor,Kudryashov,KUDRYASHOV,Kudryashov,0,0,Kudryashov,False,Defender
2024450,Belgium,Russia,False,True,True,Russia,Stanislav,Cherchesov,Cherchesov,Cherchesov,0,0,Stanislav,False,CO
2024450,Belgium,Russia,False,True,True,Russia,Evgeny,Savin,Savin,Savin,0,0,Evgeny,False,DIR
2024450,Belgium,Russia,False,True,True,Russia,Mikhail,Butovskiy,Butovskiy,Butovskiy,0,0,Mikhail,False,DOC
2024450,Belgium,Russia,False,True,True,Russia,Eduard,Tsgoev,Tsgoev,Tsgoev,0,0,Eduard,False,DOC
2024450,Belgium,Russia,False,True,True,Russia,Eduard,Bezuglov,Bezuglov,Bezuglov,0,0,Eduard,False,DOC
2024450,Belgium,Russia,False,True,True,Russia,Gintaras,Stauce,Stauce,Stauce,0,0,Gintaras,False,GKCOA
2024450,Belgium,Russia,False,True,True,Russia,Andrey,Pronchev,Pronchev,Pronchev,0,0,Andrey,False,MAS
2024450,Belgium,Russia,False,True,True,Russia,Sergio Gabriel,De San Martin,De San Martin,De San Martin,0,0,Sergio Gabriel,False,PH
2024462,Croatia,Czech Republic,True,False,False,Croatia,Ivan,Perišic,Perišic,Perišic,0,0,Perišic,False,Midfield
2024462,Croatia,Czech Republic,True,False,False,Croatia,Domagoj,Vida,Vida,Vida,0,0,Vida,False,Defender
2024462,Croatia,Czech Republic,True,False,False,Croatia,Lovre,Kalinic,Kalinic,Kalinic,0,0,Kalinic,False,Goalkeeper
2024462,Croatia,Czech Republic,True,False,False,Croatia,Andrej,Kramaric,Kramaric,Kramaric,0,0,Kramaric,False,Forward
2024462,Croatia,Czech Republic,True,False,False,Croatia,Šime,Vrsaljko,VRSALJKO,Vrsaljko,0,0,Vrsaljko,False,Defender
2024462,Croatia,Czech Republic,True,False,False,Croatia,Luka,Modric,MODRIC,Modric,0,0,Modric,False,Midfield
2024462,Croatia,Czech Republic,True,False,False,Croatia,Milan,Badelj,Badelj,Badelj,0,0,Badelj,False,Midfield
2024462,Croatia,Czech Republic,True,False,False,Croatia,Dejan,Lovren,Lovren,Lovren,0,0,Lovren,False,Defender
2024462,Croatia,Czech Republic,True,False,False,Croatia,Simon,Sluga,Sluga,Sluga,0,0,Sluga,False,Goalkeeper
2024462,Croatia,Czech Republic,True,False,False,Croatia,Mile,Škoric,Škoric,Škoric,0,0,Škoric,False,Defender
2024462,Croatia,Czech Republic,True,False,False,Croatia,Mateo,Kovacic,Kovacic,Kovacic,0,0,Kovacic,True,Midfield
2024462,Croatia,Czech Republic,True,False,False,Croatia,Mislav,Oršic,Oršic,Oršic,0,0,Oršic,False,Midfield
2024462,Croatia,Czech Republic,True,False,False,Croatia,Ante,Rebic,A. Rebic,Rebic,0,0,Rebic,False,Forward
2024462,Croatia,Czech Republic,True,False,False,Croatia,Marcelo,Brozovic,Brozovic,Brozovic,0,0,Brozovic,True,Midfield
2024462,Croatia,Czech Republic,True,False,False,Croatia,Dominik,Livakovic,Livakovic,Livakovic,0,0,Livakovic,False,Goalkeeper
2024462,Croatia,Czech Republic,True,False,False,Croatia,Mario,Pašalic,Pašalic,Pašalic,0,0,Pašalic,False,Midfield
2024462,Croatia,Czech Republic,True,False,False,Croatia,Ante,Budimir,Budimir,Budimir,0,0,Budimir,False,Forward
2024462,Croatia,Czech Republic,True,False,False,Croatia,Bruno,Petkovic,Petkovic,Petkovic,0,0,Petkovic,False,Forward
2024462,Croatia,Czech Republic,True,False,False,Croatia,Josip,Brekalo,Brekalo,Brekalo,0,0,Brekalo,False,Forward
2024462,Croatia,Czech Republic,True,False,False,Croatia,Nikola,Vlašic,Vlašic,Vlašic,0,0,Vlašic,False,Midfield
2024462,Croatia,Czech Republic,True,False,False,Croatia,Duje,Caleta-Car,Caleta-Car,Caleta-Car,0,0,Caleta-Car,True,Defender
2024462,Croatia,Czech Republic,True,False,False,Croatia,Josip,Juranovic,Juranovic,Juranovic,0,0,Juranovic,False,Defender
2024462,Croatia,Czech Republic,True,False,False,Croatia,Borna,Barišic,Barišic,Barišic,0,0,Barišic,False,Defender
2024462,Croatia,Czech Republic,True,False,False,Croatia,Luka,Ivanušec,Ivanušec,Ivanušec,0,0,Ivanušec,False,Midfield
2024462,Croatia,Czech Republic,True,False,False,Croatia,Domagoj,Bradaric,Bradaric,Bradaric,0,0,Bradaric,False,Defender
2024462,Croatia,Czech Republic,True,False,False,Croatia,Joško,Gvardiol,Gvardiol,Gvardiol,0,0,Gvardiol,False,Defender
2024462,Croatia,Czech Republic,True,False,True,Croatia,Dražen,Ladic,Ladic,Ladic,0,0,Dražen,False,ACO
2024462,Croatia,Czech Republic,True,False,True,Croatia,Iva,Olivari-Uliša,Olivari-Uliša,Olivari-Uliša,0,0,Iva,False,ADMIN
2024462,Croatia,Czech Republic,True,False,True,Croatia,Zlatko,Dalic,Dalic,Dalic,0,0,Zlatko,False,CO
2024462,Croatia,Czech Republic,True,False,True,Croatia,Saša,Jankovic,Jankovic,Jankovic,0,0,Saša,False,DOC
2024462,Croatia,Czech Republic,True,False,True,Croatia,Luka,Milanovic,Milanovic,Milanovic,0,0,Luka,False,FTNCOA
2024462,Croatia,Czech Republic,True,False,True,Croatia,Marjan,Mrmic,Mrmic,Mrmic,0,0,Marjan,False,GKCOA
2024462,Croatia,Czech Republic,True,False,True,Croatia,Goran,Vincek,Vincek,Vincek,0,0,Goran,False,KITMAN
2024462,Croatia,Czech Republic,True,False,True,Croatia,,,,,0,0,,False,OTH
2024462,Croatia,Czech Republic,True,False,True,Croatia,,,,,0,0,,False,OTH
2024462,Croatia,Czech Republic,True,False,True,Croatia,Miroslav,Jamnic,Jamnic,Jamnic,0,0,Miroslav,False,PH
2024462,Croatia,Czech Republic,True,False,True,Croatia,Goran,Beloglavec,Beloglavec,Beloglavec,0,0,Goran,False,PH
2024462,Croatia,Czech Republic,False,True,False,Czech Republic,Jakub,Pešek,Pešek,Pešek,0,0,Pešek,False,Midfield
2024462,Croatia,Czech Republic,False,True,False,Czech Republic,David,Zima,Zima,Zima,0,0,Zima,False,Defender
2024462,Croatia,Czech Republic,False,True,False,Czech Republic,Adam,Hložek,Hložek,Hložek,0,0,Hložek,False,Forward
2024462,Croatia,Czech Republic,False,True,False,Czech Republic,Antonín,Barák,Barák,Barák,0,0,Barák,False,Midfield
2024462,Croatia,Czech Republic,False,True,False,Czech Republic,Jakub,Jankto,Jankto,Jankto,0,0,Jankto,False,Midfield
2024462,Croatia,Czech Republic,False,True,False,Czech Republic,Vladimír,Coufal,Coufal,Coufal,0,0,Coufal,False,Defender
2024462,Croatia,Czech Republic,False,True,False,Czech Republic,Tomáš,Soucek,Soucek,Soucek,0,0,Soucek,False,Midfield
2024462,Croatia,Czech Republic,False,True,False,Czech Republic,Alex,Král,Král,Král,0,0,Král,False,Midfield
2024462,Croatia,Czech Republic,False,True,False,Czech Republic,Michal,Sadílek,Sadílek,Sadílek,0,0,Sadílek,False,Midfield
2024462,Croatia,Czech Republic,False,True,False,Czech Republic,Tomáš,Holeš,Holeš,Holeš,0,0,Holeš,False,Defender
2024462,Croatia,Czech Republic,False,True,False,Czech Republic,Aleš,Mateju,Mateju,Mateju,0,0,Mateju,False,Defender
2024462,Croatia,Czech Republic,False,True,False,Czech Republic,Patrik,Schick,Schick,Schick,2,0,Schick,False,Forward
2024462,Croatia,Czech Republic,False,True,False,Czech Republic,Petr,Ševcík,Ševcík,Ševcík,0,0,Ševcík,False,Midfield
2024462,Croatia,Czech Republic,False,True,False,Czech Republic,Aleš,Mandous,Mandous,Mandous,0,0,Mandous,False,Goalkeeper
2024462,Croatia,Czech Republic,False,True,False,Czech Republic,Vladimír,Darida,Darida,Darida,0,0,Darida,False,Midfield
2024462,Croatia,Czech Republic,False,True,False,Czech Republic,Michael,Krmencík,Krmencik,Krmencík,0,0,Krmencík,False,Forward
2024462,Croatia,Czech Republic,False,True,False,Czech Republic,Tomáš,Koubek,Koubek,Koubek,0,0,Koubek,False,Goalkeeper
2024462,Croatia,Czech Republic,False,True,False,Czech Republic,Jakub,Brabec,Brabec,Brabec,0,0,Brabec,False,Defender
2024462,Croatia,Czech Republic,False,True,False,Czech Republic,Tomáš,Pekhart,Pekhart,Pekhart,0,0,Pekhart,False,Forward
2024462,Croatia,Czech Republic,False,True,False,Czech Republic,Jan,Boril,Boril,Boril,0,0,Boril,False,Defender
2024462,Croatia,Czech Republic,False,True,False,Czech Republic,Matej,Vydra,Vydra,Vydra,0,0,Vydra,False,Forward
2024462,Croatia,Czech Republic,False,True,False,Czech Republic,Lukáš,Masopust,Masopust,Masopust,0,0,Masopust,False,Midfield
2024462,Croatia,Czech Republic,False,True,False,Czech Republic,Tomáš,Vaclík,Vaclík,Vaclík,0,1,Vaclík,False,Goalkeeper
2024462,Croatia,Czech Republic,False,True,False,Czech Republic,Ondrej,Celustka,Celustka,Celustka,0,0,Celustka,False,Defender
2024462,Croatia,Czech Republic,False,True,False,Czech Republic,Pavel,Kaderábek,Kaderábek,Kaderábek,0,0,Kaderábek,False,Defender
2024462,Croatia,Czech Republic,False,True,False,Czech Republic,Tomáš,Kalas,Kalas,Kalas,0,0,Kalas,False,Defender
2024462,Croatia,Czech Republic,False,True,True,Czech Republic,Jirí,Chytrý,Chytrý,Chytrý,0,0,Jirí,False,ACO
2024462,Croatia,Czech Republic,False,True,True,Czech Republic,Jaroslav,Šilhavý,Šilhavý,Šilhavý,0,0,Jaroslav,False,CO
2024462,Croatia,Czech Republic,False,True,True,Czech Republic,Petr,Krejcí Sr.,Krejcí Sr.,Krejcí Sr.,0,0,Petr,False,DOC
2024462,Croatia,Czech Republic,False,True,True,Czech Republic,Pavel,Cvancara,Cvancara,Cvancara,0,0,Pavel,False,FTNCOA
2024462,Croatia,Czech Republic,False,True,True,Czech Republic,Radek,Cerný,Cerný,Cerný,0,0,Radek,False,GKCOA
2024462,Croatia,Czech Republic,False,True,True,Czech Republic,Milan,Veselý,Veselý,Veselý,0,0,Milan,False,GKCOA
2024462,Croatia,Czech Republic,False,True,True,Czech Republic,Josef,Hamšík,Hamšík,Hamšík,0,0,Josef,False,KITMAN
2024462,Croatia,Czech Republic,False,True,True,Czech Republic,Tomáš,Galásek,Galásek,Galásek,0,0,Tomáš,False,OTH
2024462,Croatia,Czech Republic,False,True,True,Czech Republic,,,,,0,0,,False,OTH
2024462,Croatia,Czech Republic,False,True,True,Czech Republic,Martin,Janoušek,Janoušek,Janoušek,0,0,Martin,False,PH
2024462,Croatia,Czech Republic,False,True,True,Czech Republic,,,,,0,0,,False,TECDIR
2024472,Croatia,Scotland,True,False,False,Croatia,Joško,Gvardiol,Gvardiol,Gvardiol,0,0,Gvardiol,False,Defender
2024472,Croatia,Scotland,True,False,False,Croatia,Luka,Ivanušec,Ivanušec,Ivanušec,0,0,Ivanušec,False,Midfield
2024472,Croatia,Scotland,True,False,False,Croatia,Domagoj,Bradaric,Bradaric,Bradaric,0,0,Bradaric,False,Defender
2024472,Croatia,Scotland,True,False,False,Croatia,Josip,Juranovic,Juranovic,Juranovic,0,0,Juranovic,False,Defender
2024472,Croatia,Scotland,True,False,False,Croatia,Borna,Barišic,Barišic,Barišic,0,0,Barišic,False,Defender
2024472,Croatia,Scotland,True,False,False,Croatia,Bruno,Petkovic,Petkovic,Petkovic,0,0,Petkovic,False,Forward
2024472,Croatia,Scotland,True,False,False,Croatia,Josip,Brekalo,Brekalo,Brekalo,0,0,Brekalo,False,Forward
2024472,Croatia,Scotland,True,False,False,Croatia,Nikola,Vlašic,Vlašic,Vlašic,0,0,Vlašic,False,Midfield
2024472,Croatia,Scotland,True,False,False,Croatia,Duje,Caleta-Car,Caleta-Car,Caleta-Car,0,0,Caleta-Car,True,Defender
2024472,Croatia,Scotland,True,False,False,Croatia,Andrej,Kramaric,Kramaric,Kramaric,0,0,Kramaric,False,Forward
2024472,Croatia,Scotland,True,False,False,Croatia,Šime,Vrsaljko,VRSALJKO,Vrsaljko,0,0,Vrsaljko,False,Defender
2024472,Croatia,Scotland,True,False,False,Croatia,Simon,Sluga,Sluga,Sluga,0,0,Sluga,False,Goalkeeper
2024472,Croatia,Scotland,True,False,False,Croatia,Mile,Škoric,Škoric,Škoric,0,0,Škoric,False,Defender
2024472,Croatia,Scotland,True,False,False,Croatia,Mateo,Kovacic,Kovacic,Kovacic,0,0,Kovacic,True,Midfield
2024472,Croatia,Scotland,True,False,False,Croatia,Mislav,Oršic,Oršic,Oršic,0,0,Oršic,False,Midfield
2024472,Croatia,Scotland,True,False,False,Croatia,Ante,Rebic,A. Rebic,Rebic,0,0,Rebic,False,Forward
2024472,Croatia,Scotland,True,False,False,Croatia,Marcelo,Brozovic,Brozovic,Brozovic,0,0,Brozovic,True,Midfield
2024472,Croatia,Scotland,True,False,False,Croatia,Dominik,Livakovic,Livakovic,Livakovic,0,0,Livakovic,False,Goalkeeper
2024472,Croatia,Scotland,True,False,False,Croatia,Mario,Pašalic,Pašalic,Pašalic,0,0,Pašalic,False,Midfield
2024472,Croatia,Scotland,True,False,False,Croatia,Ante,Budimir,Budimir,Budimir,0,0,Budimir,False,Forward
2024472,Croatia,Scotland,True,False,False,Croatia,Luka,Modric,MODRIC,Modric,0,0,Modric,False,Midfield
2024472,Croatia,Scotland,True,False,False,Croatia,Milan,Badelj,Badelj,Badelj,0,0,Badelj,False,Midfield
2024472,Croatia,Scotland,True,False,False,Croatia,Dejan,Lovren,Lovren,Lovren,0,0,Lovren,True,Defender
2024472,Croatia,Scotland,True,False,False,Croatia,Ivan,Perišic,Perišic,Perišic,1,0,Perišic,False,Midfield
2024472,Croatia,Scotland,True,False,False,Croatia,Domagoj,Vida,Vida,Vida,0,0,Vida,False,Defender
2024472,Croatia,Scotland,True,False,False,Croatia,Lovre,Kalinic,Kalinic,Kalinic,0,0,Kalinic,False,Goalkeeper
2024472,Croatia,Scotland,True,False,True,Croatia,Dražen,Ladic,Ladic,Ladic,0,0,Dražen,False,ACO
2024472,Croatia,Scotland,True,False,True,Croatia,Iva,Olivari-Uliša,Olivari-Uliša,Olivari-Uliša,0,0,Iva,False,ADMIN
2024472,Croatia,Scotland,True,False,True,Croatia,Zlatko,Dalic,Dalic,Dalic,0,0,Zlatko,False,CO
2024472,Croatia,Scotland,True,False,True,Croatia,Saša,Jankovic,Jankovic,Jankovic,0,0,Saša,False,DOC
2024472,Croatia,Scotland,True,False,True,Croatia,Luka,Milanovic,Milanovic,Milanovic,0,0,Luka,False,FTNCOA
2024472,Croatia,Scotland,True,False,True,Croatia,Marjan,Mrmic,Mrmic,Mrmic,0,0,Marjan,False,GKCOA
2024472,Croatia,Scotland,True,False,True,Croatia,Dennis Luka,Lukancic,Lukancic,Lukancic,0,0,Dennis Luka,False,KITMAN
2024472,Croatia,Scotland,True,False,True,Croatia,Ivica,Olic,Olic,Olic,0,0,Ivica,False,OTH
2024472,Croatia,Scotland,True,False,True,Croatia,,,,,0,0,,False,OTH
2024472,Croatia,Scotland,True,False,True,Croatia,Miroslav,Jamnic,Jamnic,Jamnic,0,0,Miroslav,False,PH
