matchid,hometeamname,awayteamname,teamid,teamname,ishometeam,isawayteam,statsid,statsname,value,rank,Location
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,4,Attempts on target,1.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,5,Attempts off target,7.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,6,Attempts against woodwork,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,11,Attempts Accuracy,9.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,12,Corners,4.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,13,Offsides,2.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,14,Saves,1.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,17,Tackles won,3.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,18,Clearances,23.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,19,Recovered balls,43.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,20,Fouls committed,12.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,21,Yellow cards,3.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,22,Red cards,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,23,Passes completed,371.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,24,Passes accuracy,81.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,27,Distance covered (m),113982.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,28,Distance covered in possession (m),43743.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,29,Top Speed (Km/h),31.7,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,32,Own-goals,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,33,Goals scored,1.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,34,Goals conceded,1.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,35,Own-goals for,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,36,Goals scored by right foot,0.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,37,Goals scored by left foot,1.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,38,Goals scored by head,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,39,Goals scored by backheel,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,40,Goals scored by other part of body,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,41,Goals scored in open play,0.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,42,Goals scored on direct free-kcik,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,43,Goals scored on indirect free-kcik,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,44,Goals scored on penalty,1.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,45,Goals on corner,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,46,Goals scored in penalty area,1.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,47,Goals scored outside penalty area,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,48,Goals on penalty phase,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,49,Goals in open play from centre,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,50,Goals in open play from left,0.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,51,Goals in open play from right,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,52,Attempts blocked,3.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,53,Attempts on bar,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,54,Attempts on post,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,55,Woodwork (after deflection),0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,56,Attempts on direct free kick,1.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,57,Attempts on indirect free kick,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,58,Attempts from corner,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,59,Attempts on target in penalty area,1.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,60,Attempts on target outside penalty area,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,61,Attempts off target in penalty area,5.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,62,Attempts off target outside penalty area,2.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,63,Attempts in open play from centre,8.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,64,Attempts in open play from left,1.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,65,Attempts in open play from right,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,67,Free kicks on goal,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,68,Instance of possession,188.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,70,Crosses attempted,20.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,71,Crosses short,1.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,72,Crosses medium,12.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,73,Crosses long,7.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,74,Crosses completed,7.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,75,Crosses completed short,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,76,Crosses completed medium,3.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,77,Crosses completed long,3.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,78,Corners short,0.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,79,Corners medium,2.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,80,Corners long,2.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,81,Corners completed,3.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,82,Corners completed short,0.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,83,Corners completed medium,2.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,84,Corners completed long,1.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,85,Dribbling,6.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,86,Passes attempted,458.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,87,Passes attempted short,119.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,88,Passes attempted medium,274.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,89,Passes attempted long,65.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,90,Passes completed short,98.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,91,Passes completed medium,233.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,92,Passes completed long,40.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,93,Passes received,371.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,94,Passes received short,98.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,95,Passes received medium,233.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,96,Passes received long,40.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,97,Passes accuracy short,0.824,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,98,Passes accuracy medium,0.85,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,99,Passes accuracy long,0.615,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,102,Passes completed forward,102.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,103,Passes completed backward,73.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,104,Passes completed left,98.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,105,Passes completed right,98.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,106,Passes per instance of possession,2.436,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,107,Delivery into attacking third,28.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,108,Delivery into key play area,12.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,109,Delivery into penalty area,9.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,110,Delivery into goal area,3.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,115,Solo run into attacking third,12.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,116,Solo run into key play area,12.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,117,Solo run into penalty area,8.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,118,Total Attacks,39.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,119,Attacks from centre,8.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,120,Attacks from right,14.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,121,Attacks from left,17.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,122,Organized attack,20.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,123,Counter attack,2.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,124,Clearances successful,17.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,125,Clearances unsuccesful,6.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,126,Tackles,13.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,127,Tackles lost,10.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,128,Tackles performed gaining the ball,5.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,129,Tackles performed not gaining the ball,8.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,130,Tackles suffered,9.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,131,Tackles suffered losing the ball,5.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,132,Tackles suffered not losing the ball,4.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,133,Lost balls,71.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,136,Lost balls own half,33.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,137,Lost balls opposite half,36.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,138,Change of possession,178.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,140,Blocks,3.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,141,Throw-in,30.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,142,Goals conceded from open play,1.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,143,Goals conceded from set pieces,0.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,144,Goals conceded in penalty area,1.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,145,Goals conceded outside penalty area,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,146,Saves in open play,1.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,147,Saves on set pieces,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,148,Saves on direct free kick,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,149,Saves on indirect free kick,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,150,Saves on penalty,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,151,Saves on corner,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,152,Saves in open play from centre,4.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,153,Saves in open play from left,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,154,Saves in open play from right,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,155,Punches,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,156,High Claims,3.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,157,Low Claims,1.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,158,Goalkeeper kicks attempted,8.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,159,Goalkeeper kicks short,0.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,160,Goalkeeper kicks medium,2.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,161,Goalkeeper kicks long,6.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,162,Goalkeeper kicks completed,4.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,163,Goalkeeper kicks completed short,0.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,164,Goalkeeper kicks completed medium,2.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,165,Goalkeeper kicks completed long,2.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,166,Goalkeeper kicks completed %,50.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,168,Fouls suffered,7.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,171,Fouls committed own half,6.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,172,Fouls committed opposite half,6.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,173,Fouls suffered own half,3.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,174,Fouls suffered opposite half,4.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,175,Penalty fouls,0.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,176,Handball,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,177,Simulation,0.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,181,Offsides suffered,1.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,182,Distance covered in low activity (m),58053.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,183,Distance covered in medium activity (m),20892.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,184,Distance covered in high activity (m),24674.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,185,Distance covered in very high activity (m),10363.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,186,Distance covered in low activity (%),51.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,187,Distance covered in medium activity (%),18.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,188,Distance covered in high activity (%),22.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,189,Distance covered in very high activity (%),9.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,190,Average distance covered,10924.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,191,Average distance covered in low activity,5373.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,192,Average distance covered in medium activity,2061.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,193,Average distance covered in high activity,2454.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,194,Average distance covered in very high activity covered,1036.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,195,Time spent in low activity (%),78.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,196,Time spent in medium activity (%),10.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,197,Time spent in high activity (%),9.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,198,Time spent in very high activity (%),3.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,206,Sprints,422.0,1,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,219,Assists,0.0,2,Away
2024462,Croatia,Czech Republic,58837,Czech Republic,False,True,220,Distance covered (Km),113.98,1,Away
